id,phrase,level,main_category,sub_category,cluster
8526,embargo,B1,Daily_Life,General_Interactions,0
8527,embark,B1,Daily_Life,General_Interactions,0
8528,embed,B1,Daily_Life,General_Interactions,0
8529,embellish,B1,Daily_Life,General_Interactions,0
8530,embellishing,B1,Daily_Life,General_Interactions,0
8531,embezzle,B1,Daily_Life,General_Interactions,0
8532,embrace,B1,Daily_Life,General_Interactions,0
8533,embroil,B1,Daily_Life,General_Interactions,0
8534,embryonic,B1,Daily_Life,General_Interactions,0
8535,emend,B1,Daily_Life,General_Interactions,0
8536,emerged,B1,Daily_Life,General_Interactions,0
8537,emergence,B1,Daily_Life,General_Interactions,0
8538,emergency,B1,Daily_Life,General_Interactions,0
8539,emergency meeting,B1,Daily_Life,General_Interactions,0
8540,emergent,B1,Daily_Life,General_Interactions,0
8541,emigrate,B1,Business_Finance_Economy,Economy_Markets,0
8542,eminent,B1,Daily_Life,General_Interactions,0
8543,emissary,B1,Daily_Life,General_Interactions,0
8544,emissions,B1,Daily_Life,General_Interactions,0
8545,emits,B1,Daily_Life,General_Interactions,0
8546,emollient,B1,Daily_Life,General_Interactions,0
8547,emolument,B1,Daily_Life,General_Interactions,0
8548,emotional,B1,Health_Medicine,Mental_Health,0
8549,empathy,B1,Daily_Life,General_Interactions,0
8550,emphasized,B1,Daily_Life,General_Interactions,0
8551,emphasizes,B1,Daily_Life,General_Interactions,0
8552,emphasizing,B1,Daily_Life,General_Interactions,0
8553,empire,B1,Daily_Life,General_Interactions,0
8554,empirical,B1,Daily_Life,General_Interactions,0
8555,employ,B1,Business_Finance_Economy,Business_Management,0
8556,employed,B1,Business_Finance_Economy,Business_Management,0
8557,employment,B1,Business_Finance_Economy,Jobs_Careers,0
8558,empty,B1,Daily_Life,General_Interactions,0
8559,empty promise,B1,Daily_Life,General_Interactions,0
8560,enable,B1,Daily_Life,General_Interactions,0
8561,enabled,B1,Daily_Life,General_Interactions,0
8562,enabling,B1,Daily_Life,General_Interactions,0
8563,enactment,B1,Psychology_Emotions,Behavior,0
8564,encapsulate,B1,Daily_Life,General_Interactions,0
8565,enchant,B1,Daily_Life,General_Interactions,0
8566,enclose,B1,Daily_Life,General_Interactions,0
8567,encoding,B1,Daily_Life,General_Interactions,0
8568,encompasses,B1,Education,Exams_Assessments,0
8569,encore,B1,Daily_Life,General_Interactions,0
8570,encounter,B1,Daily_Life,General_Interactions,0
8571,encounter a difficulty,B1,Daily_Life,General_Interactions,0
8572,encounters,B1,Daily_Life,General_Interactions,0
8573,encourages,B1,Daily_Life,General_Interactions,0
8574,encroach,B1,Daily_Life,General_Interactions,0
8575,encryption,B1,Technology_Digital,Cybersecurity,0
8576,encumber,B1,Daily_Life,General_Interactions,0
8577,encyclopaedic knowledge,B1,Education,Learning_Skills,0
8578,encyclopedic knowledge,B1,Education,Learning_Skills,0
8579,end,B1,Daily_Life,General_Interactions,0
8580,endangered,B1,Daily_Life,General_Interactions,0
8581,endeavor,B1,Daily_Life,General_Interactions,0
8582,endeavors,B1,Daily_Life,General_Interactions,0
8583,ended,B1,Daily_Life,General_Interactions,0
8584,endemic,B1,Daily_Life,General_Interactions,0
8585,endings,B1,Daily_Life,General_Interactions,0
8586,endless supply,B1,Business_Finance_Economy,Economy_Markets,0
8587,endow,B1,Daily_Life,General_Interactions,0
8588,endowed,B1,Daily_Life,General_Interactions,0
8589,endowing,B1,Daily_Life,General_Interactions,0
8590,endured,B1,Daily_Life,General_Interactions,0
8591,enduring,B1,Daily_Life,General_Interactions,0
8592,enemy,B1,Daily_Life,General_Interactions,0
8593,energize,B1,Daily_Life,General_Interactions,0
8594,energy,B1,Science_Nature,Physics_Chemistry,0
8595,enervate,B1,Daily_Life,General_Interactions,0
8596,enforce,B1,Science_Nature,Physics_Chemistry,0
8597,enforcement,B1,Science_Nature,Physics_Chemistry,0
8598,enfranchise,B1,Daily_Life,General_Interactions,0
8599,engage,B1,Daily_Life,General_Interactions,0
8600,engage in hostilities,B1,Daily_Life,General_Interactions,0
8601,engage someone in conversation,B1,Communication_Media_Arts,Speaking_Expressions,0
8602,engage with customers,B1,Daily_Life,Shopping_Everyday,0
8603,engagement,B1,Daily_Life,General_Interactions,0
8604,engaging,B1,Daily_Life,General_Interactions,0
8605,engine,B1,Daily_Life,General_Interactions,0
8606,engineer,B1,Daily_Life,General_Interactions,0
8607,engineering,B1,Daily_Life,General_Interactions,0
8608,engineering works,B1,Business_Finance_Economy,Jobs_Careers,0
8609,engineers,B1,Daily_Life,General_Interactions,0
8610,english,B1,Daily_Life,General_Interactions,0
8611,engraved,B1,Daily_Life,General_Interactions,0
8612,engulf,B1,Daily_Life,General_Interactions,0
8613,enhanced,B1,Daily_Life,General_Interactions,0
8614,enhances,B1,Daily_Life,General_Interactions,0
8615,enhancing,B1,Daily_Life,General_Interactions,0
8616,enigma,B1,Daily_Life,General_Interactions,0
8617,enigmatic,B1,Daily_Life,General_Interactions,0
8618,enjoin,B1,Daily_Life,General_Interactions,0
8619,enjoy,B1,Psychology_Emotions,Feelings_Emotions,0
8620,enjoy good health,B1,Psychology_Emotions,Feelings_Emotions,0
8621,enjoyable,B1,Psychology_Emotions,Feelings_Emotions,0
8622,enjoyed,B1,Psychology_Emotions,Feelings_Emotions,0
8623,enjoys,B1,Psychology_Emotions,Feelings_Emotions,0
8624,enlarged,B1,Daily_Life,General_Interactions,0
8625,enlarging,B1,Daily_Life,General_Interactions,0
8626,enlist,B1,Daily_Life,General_Interactions,0
8627,enlist help,B1,Daily_Life,General_Interactions,0
8628,enmity,B1,Daily_Life,General_Interactions,0
8629,ennui,B1,Daily_Life,General_Interactions,0
8630,enormity,B1,Daily_Life,General_Interactions,0
8631,enough,B1,Daily_Life,General_Interactions,0
8632,enrage,B1,Daily_Life,General_Interactions,0
8633,enroll,B1,Education,Academic_Study,0
8634,enrolling,B1,Education,Academic_Study,0
8635,ensconce,B1,Daily_Life,General_Interactions,0
8636,ensemble,B1,Daily_Life,General_Interactions,0
8637,enshrine,B1,Daily_Life,General_Interactions,0
8638,ensnare,B1,Daily_Life,General_Interactions,0
8639,ensue,B1,Daily_Life,General_Interactions,0
8640,ensuing,B1,Daily_Life,General_Interactions,0
8641,ensure,B1,Daily_Life,General_Interactions,0
8642,ensures,B1,Daily_Life,General_Interactions,0
8643,entail,B1,Technology_Digital,Artificial_Intelligence,0
8644,enter,B1,Daily_Life,General_Interactions,0
8645,enter into a contract,B1,Psychology_Emotions,Behavior,0
8646,enter into a discussion,B1,Education,Classroom_Interaction,0
8647,enter into an agreement,B1,Communication_Media_Arts,Opinion_Discussion,0
8648,enter into talks,B1,Education,Classroom_Interaction,0
8649,enter your pin,B1,Daily_Life,General_Interactions,0
8650,enter your pln,B1,Daily_Life,General_Interactions,0
8651,entered,B1,Daily_Life,General_Interactions,0
8652,entering,B1,Daily_Life,General_Interactions,0
8653,entertain,B1,Technology_Digital,Artificial_Intelligence,0
8654,entertainment,B1,Technology_Digital,Artificial_Intelligence,0
8655,enthrall,B1,Daily_Life,General_Interactions,0
8656,enthusiasm,B1,Daily_Life,General_Interactions,0
8657,enthusiastic,B1,Daily_Life,General_Interactions,0
8658,entice,B1,Daily_Life,General_Interactions,0
8659,entire,B1,Daily_Life,General_Interactions,0
8660,entirely dependent,B1,Daily_Life,General_Interactions,0
8661,entirely different,B1,Daily_Life,Home_Housing,0
8662,entirely separate,B1,Business_Finance_Economy,Economy_Markets,0
8663,entitle,B1,Daily_Life,General_Interactions,0
8664,entity,B1,Daily_Life,General_Interactions,0
8665,entomology,B1,Daily_Life,General_Interactions,0
8666,entourage,B1,Travel_Transportation,Road_Travel,0
8667,entreat,B1,Health_Medicine,Healthcare_Hospital,0
8668,entrenched,B1,Daily_Life,General_Interactions,0
8669,entrepreneur,B1,Business_Finance_Economy,Business_Management,0
8670,entry,B1,Daily_Life,General_Interactions,0
8671,enumerate,B1,Business_Finance_Economy,Economy_Markets,0
8672,enunciate,B1,Daily_Life,General_Interactions,0
8673,environmental,B1,Health_Medicine,Mental_Health,0
8674,environmental catastrophe,B1,Health_Medicine,Mental_Health,0
8675,environments,B1,Science_Nature,Environment_Ecology,0
8676,envisage,B1,Travel_Transportation,Road_Travel,0
8677,envision,B1,Daily_Life,General_Interactions,0
8678,enzyme,B1,Daily_Life,General_Interactions,0
8679,ephemeral,B1,Daily_Life,General_Interactions,0
8680,epic,B1,Daily_Life,General_Interactions,0
8681,epic proportions,B1,Daily_Life,General_Interactions,0
8682,epicure,B1,Health_Medicine,Illness_Diseases,0
8683,epidemic,B1,Daily_Life,General_Interactions,0
8684,epigram,B1,Daily_Life,General_Interactions,0
8685,epilogue,B1,Daily_Life,General_Interactions,0
8686,episode,B1,Daily_Life,General_Interactions,0
8687,episodes,B1,Daily_Life,General_Interactions,0
8688,episodic,B1,Daily_Life,General_Interactions,0
8689,epistle,B1,Daily_Life,General_Interactions,0
8690,epitaph,B1,Daily_Life,General_Interactions,0
8691,epithet,B1,Daily_Life,General_Interactions,0
8692,epitome,B1,Daily_Life,General_Interactions,0
8693,epitomize,B1,Daily_Life,General_Interactions,0
8694,epoch,B1,Daily_Life,General_Interactions,0
8695,equable,B1,Daily_Life,General_Interactions,0
8696,equal,B1,Daily_Life,General_Interactions,0
8697,equally,B1,Daily_Life,General_Interactions,0
8698,equanimity,B1,Daily_Life,General_Interactions,0
8699,equate,B1,Daily_Life,General_Interactions,0
8700,equestrian,B1,Daily_Life,General_Interactions,0
8701,equilibrium,B1,Daily_Life,General_Interactions,0
8702,equine,B1,Daily_Life,General_Interactions,0
8703,equip,B1,Daily_Life,General_Interactions,0
8704,equipment,B1,Daily_Life,General_Interactions,0
8705,equipped,B1,Daily_Life,General_Interactions,0
8706,equitable,B1,Daily_Life,General_Interactions,0
8707,equivalent,B1,Daily_Life,General_Interactions,0
8708,equivocal,B1,Daily_Life,General_Interactions,0
8709,era,B1,Daily_Life,General_Interactions,0
8710,eradicate,B1,Daily_Life,General_Interactions,0
8711,erect,B1,Daily_Life,General_Interactions,0
8712,erected,B1,Daily_Life,General_Interactions,0
8713,eroded,B1,Daily_Life,General_Interactions,0
8714,erotic,B1,Daily_Life,General_Interactions,0
8715,err,B1,Daily_Life,General_Interactions,0
8716,errant,B1,Daily_Life,General_Interactions,0
8717,errol on a course,B1,Education,University_School,0
8718,erroneous,B1,Daily_Life,General_Interactions,0
8719,error,B1,Daily_Life,General_Interactions,0
8720,error of judgement,B1,Society_Law_Politics,Law_Crime,0
8721,error-correcting,B1,Daily_Life,General_Interactions,0
8722,escalate,B1,Daily_Life,General_Interactions,0
8723,escalated,B1,Daily_Life,General_Interactions,0
8724,escape,B1,Daily_Life,General_Interactions,0
8725,escape punishment,B1,Daily_Life,General_Interactions,0
8726,escaped,B1,Daily_Life,General_Interactions,0
8727,escaping,B1,Daily_Life,General_Interactions,0
8728,eschew,B1,Daily_Life,General_Interactions,0
8729,esoteric,B1,Daily_Life,General_Interactions,0
8730,especially,B1,Daily_Life,General_Interactions,0
8731,espouse,B1,Daily_Life,General_Interactions,0
8732,essential,B1,Daily_Life,General_Interactions,0
8733,essentially,B1,Daily_Life,General_Interactions,0
8734,establish,B1,Daily_Life,General_Interactions,0
8735,establish a cause,B1,Daily_Life,General_Interactions,0
8736,establish a good relationship,B1,Daily_Life,General_Interactions,0
8737,establish communication,B1,Communication_Media_Arts,Speaking_Expressions,0
8738,established,B1,Daily_Life,General_Interactions,0
8739,establishes,B1,Daily_Life,General_Interactions,0
8740,establishment,B1,Daily_Life,General_Interactions,0
8741,esteem,B1,Daily_Life,General_Interactions,0
8742,estimable,B1,Daily_Life,General_Interactions,0
8743,estimate,B1,Daily_Life,General_Interactions,0
8744,estimation,B1,Daily_Life,General_Interactions,0
8745,estrange,B1,Daily_Life,General_Interactions,0
8746,eternal,B1,Daily_Life,General_Interactions,0
8747,ethic,B1,Daily_Life,General_Interactions,0
8748,ethical,B1,Daily_Life,General_Interactions,0
8749,ethics,B1,Daily_Life,General_Interactions,0
8750,ethnic,B1,Daily_Life,General_Interactions,0
8751,ethos,B1,Daily_Life,General_Interactions,0
8752,etiquette,B1,Daily_Life,General_Interactions,0
8753,etymology,B1,Daily_Life,General_Interactions,0
8754,eulogize,B1,Daily_Life,General_Interactions,0
8755,euphemism,B1,Daily_Life,General_Interactions,0
8756,euphonious,B1,Daily_Life,General_Interactions,0
8757,euphoria,B1,Daily_Life,General_Interactions,0
8758,euphoric,B1,Daily_Life,General_Interactions,0
8759,europe,B1,Daily_Life,General_Interactions,0
8760,european,B1,Daily_Life,General_Interactions,0
8761,euthanasia,B1,Daily_Life,General_Interactions,0
8762,evaluate,B1,Daily_Life,General_Interactions,0
8763,evaluating,B1,Daily_Life,General_Interactions,0
8764,evaluation,B1,Daily_Life,General_Interactions,0
8765,evanescent,B1,Daily_Life,General_Interactions,0
8766,evaporation,B1,Daily_Life,General_Interactions,0
8767,evasive,B1,Daily_Life,General_Interactions,0
8768,event marks,B1,Daily_Life,General_Interactions,0
8769,events,B1,Daily_Life,General_Interactions,0
8770,eventual,B1,Daily_Life,General_Interactions,0
8771,ever-shifting,B1,Daily_Life,General_Interactions,0
8772,evergreen,B1,Science_Nature,Environment_Ecology,0
8773,everlasting,B1,Daily_Life,General_Interactions,0
8774,everybody,B1,Daily_Life,General_Interactions,0
8775,everyday,B1,Daily_Life,Routine_Activities,0
8776,everyone,B1,Daily_Life,General_Interactions,0
8777,everything,B1,Daily_Life,General_Interactions,0
8778,everywhere,B1,Daily_Life,General_Interactions,0
8779,evict,B1,Daily_Life,General_Interactions,0
8780,evidence,B1,Daily_Life,General_Interactions,0
8781,evidence emerges,B1,Daily_Life,General_Interactions,0
8782,evil,B1,Daily_Life,General_Interactions,0
8783,evince,B1,Daily_Life,General_Interactions,0
8784,evoke an atmosphere,B1,Daily_Life,General_Interactions,0
8785,evolutionary,B1,Science_Nature,Biology_Life_Sciences,0
8786,evolved,B1,Daily_Life,General_Interactions,0
8787,evolves,B1,Daily_Life,General_Interactions,0
8788,exacerbate,B1,Daily_Life,General_Interactions,0
8789,exact,B1,Psychology_Emotions,Behavior,0
8790,exact opposite,B1,Psychology_Emotions,Behavior,0
8791,exacting standards,B1,Psychology_Emotions,Behavior,0
8792,exactly,B1,Psychology_Emotions,Behavior,0
8793,exaggerated the recommended dose,B1,Business_Finance_Economy,Economy_Markets,0
8794,exaggeration,B1,Daily_Life,General_Interactions,0
8795,examination,B1,Education,Exams_Assessments,0
8796,examine,B1,Education,Exams_Assessments,0
8797,examines,B1,Education,Exams_Assessments,0
8798,example,B1,Education,Exams_Assessments,0
8799,exasperate,B1,Business_Finance_Economy,Economy_Markets,0
8800,excavate,B1,Daily_Life,General_Interactions,0
8801,excavation,B1,Daily_Life,General_Interactions,0
8802,exceed,B1,Daily_Life,General_Interactions,0
8803,exceed the recommended dose,B1,Daily_Life,General_Interactions,0
8804,excel,B1,Daily_Life,General_Interactions,0
8805,excellent,B1,Science_Nature,Biology_Life_Sciences,0
8806,exceptionally,B1,Daily_Life,General_Interactions,0
8807,excerpt,B1,Daily_Life,General_Interactions,0
8808,excess,B1,Daily_Life,General_Interactions,0
8809,excessive,B1,Daily_Life,General_Interactions,0
8810,exchange,B1,Daily_Life,General_Interactions,0
8811,exchange news,B1,Communication_Media_Arts,Media_Journalism,0
8812,exchange pleasantries,B1,Daily_Life,General_Interactions,0
8813,exchange rates fluctuate,B1,Business_Finance_Economy,Economy_Markets,0
8814,exchanged,B1,Daily_Life,General_Interactions,0
8815,exchanges,B1,Daily_Life,General_Interactions,0
8816,exchequer,B1,Daily_Life,General_Interactions,0
8817,excision,B1,Daily_Life,General_Interactions,0
8818,excite,B1,Daily_Life,General_Interactions,0
8819,excite speculation,B1,Daily_Life,General_Interactions,0
8820,excited,B1,Daily_Life,General_Interactions,0
8821,exclaim,B1,Technology_Digital,Artificial_Intelligence,0
8822,exclude,B1,Daily_Life,General_Interactions,0
8823,excluded,B1,Daily_Life,General_Interactions,0
8824,exclusion,B1,Daily_Life,General_Interactions,0
8825,exclusive beauty salon,B1,Daily_Life,General_Interactions,0
8826,excoriate,B1,Daily_Life,General_Interactions,0
8827,excrete,B1,Daily_Life,General_Interactions,0
8828,excruciatingly uncomfortable,B1,Daily_Life,General_Interactions,0
8829,exculpate,B1,Daily_Life,General_Interactions,0
8830,excursion,B1,Daily_Life,General_Interactions,0
8831,excursive,B1,Daily_Life,General_Interactions,0
8832,execute,B1,Daily_Life,General_Interactions,0
8833,executive,B1,Daily_Life,General_Interactions,0
8834,exegesis,B1,Daily_Life,General_Interactions,0
8835,exemplary,B1,Daily_Life,General_Interactions,0
8836,exempt,B1,Daily_Life,General_Interactions,0
8837,exercise,B1,Health_Medicine,Fitness_Exercise,0
8838,exercise authority,B1,Health_Medicine,Fitness_Exercise,0
8839,exercise greater control over,B1,Health_Medicine,Fitness_Exercise,0
8840,exercised,B1,Health_Medicine,Fitness_Exercise,0
8841,exercising,B1,Communication_Media_Arts,Speaking_Expressions,0
8842,exhale,B1,Daily_Life,General_Interactions,0
8843,exhausted,B1,Daily_Life,General_Interactions,0
8844,exhaustive,B1,Daily_Life,General_Interactions,0
8845,exhaustive account,B1,Business_Finance_Economy,Business_Management,0
8846,exhibited,B1,Daily_Life,General_Interactions,0
8847,exhibits,B1,Daily_Life,General_Interactions,0
8848,exhilarate,B1,Business_Finance_Economy,Economy_Markets,0
8849,exhort,B1,Daily_Life,General_Interactions,0
8850,exhume,B1,Daily_Life,General_Interactions,0
8851,exigent,B1,Daily_Life,General_Interactions,0
8852,exiguous,B1,Daily_Life,General_Interactions,0
8853,exile,B1,Daily_Life,General_Interactions,0
8854,exist,B1,Daily_Life,General_Interactions,0
8855,existed,B1,Daily_Life,General_Interactions,0
8856,existential,B1,Daily_Life,General_Interactions,0
